station_id,timestamp,temp_c,pressure_hpa,rh_pct
PUNE,2024-05-24T22:00:00Z,23.9,940.9,81
PUNE,2024-05-24T23:00:00Z,23.7,941.0,77
PUNE,2024-05-25T00:00:00Z,23.6,941.6,76
PUNE,2024-05-25T01:00:00Z,25.0,942.7,70
PUNE,2024-05-25T02:00:00Z,26.5,944.4,75
PUNE,2024-05-25T03:00:00Z,28.0,944.3,68
PUNE,2024-05-25T04:00:00Z,28.4,943.7,66
PUNE,2024-05-25T05:00:00Z,29.7,944.2,62
PUNE,2024-05-25T06:00:00Z,31.5,943.8,56
PUNE,2024-05-25T07:00:00Z,33.7,943.7,47
PUNE,2024-05-25T08:00:00Z,34.1,943.3,44
PUNE,2024-05-25T09:00:00Z,34.0,942.5,44
PUNE,2024-05-25T10:00:00Z,33.8,941.7,44
PUNE,2024-05-25T11:00:00Z,33.0,941.6,45
PUNE,2024-05-25T12:00:00Z,31.3,941.8,50
PUNE,2024-05-25T13:00:00Z,30.4,941.8,51
PUNE,2024-05-25T14:00:00Z,27.6,942.8,69
PUNE,2024-05-25T15:00:00Z,26.7,943.7,75
PUNE,2024-05-25T16:00:00Z,25.9,944.3,80
PUNE,2024-05-25T17:00:00Z,25.6,944.5,82
PUNE,2024-05-25T18:00:00Z,25.3,944.3,84
PUNE,2024-05-25T19:00:00Z,25.0,944.0,86
PUNE,2024-05-25T20:00:00Z,24.8,943.6,85
PUNE,2024-05-25T21:00:00Z,24.6,943.1,85
PUNE,2024-05-25T22:00:00Z,24.5,942.6,83
PUNE,2024-05-25T23:00:00Z,24.5,942.6,83
PUNE,2024-05-26T00:00:00Z,24.4,943.0,83
PUNE,2024-05-26T01:00:00Z,26.1,944.1,82
PUNE,2024-05-26T02:00:00Z,27.0,944.4,79
PUNE,2024-05-26T03:00:00Z,28.5,944.9,71
PUNE,2024-05-26T04:00:00Z,30.0,945.1,62
PUNE,2024-05-26T05:00:00Z,31.9,945.4,54
PUNE,2024-05-26T06:00:00Z,33.0,945.2,50
PUNE,2024-05-26T07:00:00Z,33.8,945.0,47
PUNE,2024-05-26T08:00:00Z,34.3,943.9,45
PUNE,2024-05-26T09:00:00Z,33.9,943.0,46
PUNE,2024-05-26T10:00:00Z,33.3,942.4,47
PUNE,2024-05-26T11:00:00Z,32.3,942.1,50
PUNE,2024-05-26T12:00:00Z,30.7,941.7,54
PUNE,2024-05-26T13:00:00Z,29.9,942.5,55
PUNE,2024-05-26T14:00:00Z,27.9,942.9,67
PUNE,2024-05-26T15:00:00Z,26.6,943.7,75
PUNE,2024-05-26T16:00:00Z,26.1,944.6,78
PUNE,2024-05-26T17:00:00Z,26.0,944.9,80
PUNE,2024-05-26T18:00:00Z,25.4,944.7,84
PUNE,2024-05-26T19:00:00Z,24.9,943.3,88
PUNE,2024-05-26T20:00:00Z,24.8,943.1,90
PUNE,2024-05-26T21:00:00Z,25.1,942.4,88
PUNE,2024-05-26T22:00:00Z,25.1,942.3,87
PUNE,2024-05-26T23:00:00Z,24.9,942.4,88
PUNE,2024-05-27T00:00:00Z,25.1,942.4,85
PUNE,2024-05-27T01:00:00Z,25.9,943.2,86
PUNE,2024-05-27T02:00:00Z,26.5,943.3,81
PUNE,2024-05-27T03:00:00Z,27.4,943.9,76
PUNE,2024-05-27T04:00:00Z,27.9,944.4,74
PUNE,2024-05-27T05:00:00Z,31.0,944.7,60
PUNE,2024-05-27T06:00:00Z,32.6,944.9,54
PUNE,2024-05-27T07:00:00Z,32.7,944.5,51
PUNE,2024-05-27T08:00:00Z,32.1,943.8,52
PUNE,2024-05-27T09:00:00Z,31.8,943.3,53
PUNE,2024-05-27T10:00:00Z,30.8,942.6,54
PUNE,2024-05-27T11:00:00Z,29.4,942.4,59
PUNE,2024-05-27T12:00:00Z,28.6,942.2,63
PUNE,2024-05-27T13:00:00Z,27.5,943.0,67
PUNE,2024-05-27T14:00:00Z,26.2,943.3,74
PUNE,2024-05-27T15:00:00Z,26.4,943.9,77
PUNE,2024-05-27T16:00:00Z,26.2,944.0,81
PUNE,2024-05-27T17:00:00Z,25.2,944.1,87
PUNE,2024-05-27T18:00:00Z,25.4,943.9,87
PUNE,2024-05-27T19:00:00Z,25.1,943.6,87
PUNE,2024-05-27T20:00:00Z,24.7,943.1,89
PUNE,2024-05-27T21:00:00Z,24.8,942.9,87
PUNE,2024-05-27T22:00:00Z,24.5,942.7,87
PUNE,2024-05-27T23:00:00Z,24.2,942.6,88
PUNE,2024-05-28T00:00:00Z,24.4,942.8,87
PUNE,2024-05-28T01:00:00Z,25.4,943.8,83
PUNE,2024-05-28T02:00:00Z,26.6,944.4,76
PUNE,2024-05-28T03:00:00Z,28.3,944.9,69
PUNE,2024-05-28T04:00:00Z,30.0,945.4,60
PUNE,2024-05-28T05:00:00Z,31.4,945.2,54
PUNE,2024-05-28T06:00:00Z,32.2,944.9,50
PUNE,2024-05-28T07:00:00Z,33.1,944.6,47
PUNE,2024-05-28T08:00:00Z,34.1,944.1,42
PUNE,2024-05-28T09:00:00Z,34.0,943.6,40
PUNE,2024-05-28T10:00:00Z,33.4,942.9,42
PUNE,2024-05-28T11:00:00Z,32.4,942.5,44
PUNE,2024-05-28T12:00:00Z,30.9,942.4,49
PUNE,2024-05-28T13:00:00Z,29.3,942.9,54
PUNE,2024-05-28T14:00:00Z,27.4,943.5,65
PUNE,2024-05-28T15:00:00Z,26.2,943.9,74
PUNE,2024-05-28T16:00:00Z,25.3,944.2,79
PUNE,2024-05-28T17:00:00Z,25.0,944.3,81
PUNE,2024-05-28T18:00:00Z,24.3,943.9,85
PUNE,2024-05-28T19:00:00Z,24.0,943.5,87
PUNE,2024-05-28T20:00:00Z,23.8,943.0,88
PUNE,2024-05-28T21:00:00Z,23.7,942.5,88
PUNE,2024-05-28T22:00:00Z,23.6,942.3,87
PUNE,2024-05-28T23:00:00Z,23.5,942.6,88
PUNE,2024-05-29T00:00:00Z,23.6,943.0,86
PUNE,2024-05-29T01:00:00Z,24.6,943.9,83
PUNE,2024-05-29T02:00:00Z,26.4,944.6,72
PUNE,2024-05-29T03:00:00Z,28.5,945.2,62
PUNE,2024-05-29T04:00:00Z,30.0,945.8,56
PUNE,2024-05-29T05:00:00Z,31.6,945.6,50
PUNE,2024-05-29T06:00:00Z,32.9,945.2,45
PUNE,2024-05-29T07:00:00Z,34.2,944.6,41
PUNE,2024-05-29T08:00:00Z,34.4,944.1,40
PUNE,2024-05-29T09:00:00Z,33.9,943.4,42
PUNE,2024-05-29T10:00:00Z,33.1,942.9,43
PUNE,2024-05-29T11:00:00Z,32.2,942.7,45
PUNE,2024-05-29T12:00:00Z,30.5,942.6,52
PUNE,2024-05-29T13:00:00Z,30.0,942.9,49
PUNE,2024-05-29T14:00:00Z,27.7,943.4,64
PUNE,2024-05-29T15:00:00Z,26.2,944.3,74
PUNE,2024-05-29T16:00:00Z,25.5,945.1,79
PUNE,2024-05-29T17:00:00Z,25.1,945.4,82
PUNE,2024-05-29T18:00:00Z,24.9,945.5,83
PUNE,2024-05-29T19:00:00Z,24.5,944.9,85
PUNE,2024-05-29T20:00:00Z,24.2,944.0,86
PUNE,2024-05-29T21:00:00Z,23.8,943.5,88
PUNE,2024-05-29T22:00:00Z,23.6,943.4,89
PUNE,2024-05-29T23:00:00Z,23.3,943.6,90
PUNE,2024-05-30T00:00:00Z,23.3,943.9,89
PUNE,2024-05-30T01:00:00Z,23.9,944.3,85
PUNE,2024-05-30T02:00:00Z,26.1,945.2,74
PUNE,2024-05-30T03:00:00Z,28.1,945.9,64
PUNE,2024-05-30T04:00:00Z,30.1,946.4,54
PUNE,2024-05-30T05:00:00Z,31.8,946.7,48
PUNE,2024-05-30T06:00:00Z,33.5,946.3,43
PUNE,2024-05-30T07:00:00Z,34.9,945.9,38
PUNE,2024-05-30T08:00:00Z,35.8,945.1,35
PUNE,2024-05-30T09:00:00Z,36.2,944.3,33
PUNE,2024-05-30T10:00:00Z,35.5,943.9,35
PUNE,2024-05-30T11:00:00Z,34.3,944.0,37
PUNE,2024-05-30T12:00:00Z,32.3,944.1,44
PUNE,2024-05-30T13:00:00Z,30.5,944.9,47
PUNE,2024-05-30T14:00:00Z,28.5,945.6,59
PUNE,2024-05-30T15:00:00Z,27.4,946.3,68
PUNE,2024-05-30T16:00:00Z,26.6,947.0,76
PUNE,2024-05-30T17:00:00Z,25.9,947.0,82
PUNE,2024-05-30T18:00:00Z,25.4,946.5,86
PUNE,2024-05-30T19:00:00Z,24.9,946.0,88
PUNE,2024-05-30T20:00:00Z,24.6,945.1,89
PUNE,2024-05-30T21:00:00Z,24.4,944.4,90
PUNE,2024-05-30T22:00:00Z,24.1,944.4,92
PUNE,2024-05-30T23:00:00Z,24.2,944.6,91
PUNE,2024-05-31T00:00:00Z,24.1,945.0,92
PUNE,2024-05-31T01:00:00Z,24.8,946.1,84
PUNE,2024-05-31T02:00:00Z,26.7,947.0,75
PUNE,2024-05-31T03:00:00Z,29.2,947.6,64
PUNE,2024-05-31T04:00:00Z,31.5,947.8,54
PUNE,2024-05-31T05:00:00Z,32.7,947.8,50
PUNE,2024-05-31T06:00:00Z,34.4,947.3,43
PUNE,2024-05-31T07:00:00Z,35.4,946.7,40
PUNE,2024-05-31T08:00:00Z,35.8,946.0,39
PUNE,2024-05-31T09:00:00Z,35.7,945.2,37
PUNE,2024-05-31T10:00:00Z,35.4,944.8,37
PUNE,2024-05-31T11:00:00Z,33.6,944.8,44
PUNE,2024-05-31T12:00:00Z,32.1,945.0,50
PUNE,2024-05-31T13:00:00Z,31.1,945.0,53
PUNE,2024-05-31T14:00:00Z,29.4,945.1,61
PUNE,2024-05-31T15:00:00Z,28.1,945.5,67
PUNE,2024-05-31T16:00:00Z,26.6,945.9,80
PUNE,2024-05-31T17:00:00Z,25.8,946.0,86
PUNE,2024-05-31T18:00:00Z,25.3,945.9,91
PUNE,2024-05-31T19:00:00Z,25.2,945.3,91
PUNE,2024-05-31T20:00:00Z,25.4,944.8,88
PUNE,2024-05-31T21:00:00Z,25.2,944.6,86
PUNE,2024-05-31T22:00:00Z,24.7,944.4,88
PUNE,2024-05-31T23:00:00Z,24.2,944.7,91
PUNE,2024-06-01T00:00:00Z,24.0,944.9,91
PUNE,2024-06-01T01:00:00Z,25.5,945.8,86
PUNE,2024-06-01T02:00:00Z,27.1,946.7,76
PUNE,2024-06-01T03:00:00Z,28.8,947.2,62
PUNE,2024-06-01T04:00:00Z,30.9,947.7,52
PUNE,2024-06-01T05:00:00Z,32.7,947.8,46
PUNE,2024-06-01T06:00:00Z,34.0,947.2,41
PUNE,2024-06-01T07:00:00Z,35.1,946.6,38
PUNE,2024-06-01T08:00:00Z,35.7,945.8,37
PUNE,2024-06-01T09:00:00Z,35.9,944.9,36
PUNE,2024-06-01T10:00:00Z,35.4,944.6,38
PUNE,2024-06-01T11:00:00Z,33.6,944.6,43
PUNE,2024-06-01T12:00:00Z,31.6,944.6,51
PUNE,2024-06-01T13:00:00Z,32.7,944.8,42
PUNE,2024-06-01T14:00:00Z,30.4,944.8,56
PUNE,2024-06-01T15:00:00Z,27.9,945.8,71
PUNE,2024-06-01T16:00:00Z,26.9,946.3,77
PUNE,2024-06-01T17:00:00Z,26.3,946.3,80
PUNE,2024-06-01T18:00:00Z,25.7,946.4,83
PUNE,2024-06-01T19:00:00Z,25.1,946.1,87
PUNE,2024-06-01T20:00:00Z,25.0,945.6,87
PUNE,2024-06-01T21:00:00Z,24.7,945.1,89
PUNE,2024-06-01T22:00:00Z,24.6,944.9,88
PUNE,2024-06-01T23:00:00Z,24.8,944.9,87
PUNE,2024-06-02T00:00:00Z,24.9,945.4,85
PUNE,2024-06-02T01:00:00Z,25.6,946.3,79
PUNE,2024-06-02T02:00:00Z,26.9,947.2,70
PUNE,2024-06-02T03:00:00Z,28.7,947.8,60
PUNE,2024-06-02T04:00:00Z,30.8,947.9,50
PUNE,2024-06-02T05:00:00Z,32.8,947.8,42
PUNE,2024-06-02T06:00:00Z,34.4,947.5,38
PUNE,2024-06-02T07:00:00Z,35.1,946.7,36
PUNE,2024-06-02T08:00:00Z,35.5,946.2,36
PUNE,2024-06-02T09:00:00Z,36.2,945.5,35
PUNE,2024-06-02T10:00:00Z,35.4,944.7,37
PUNE,2024-06-02T11:00:00Z,34.6,944.4,39
PUNE,2024-06-02T12:00:00Z,33.5,944.7,42
PUNE,2024-06-02T13:00:00Z,32.7,944.7,40
PUNE,2024-06-02T14:00:00Z,30.8,945.2,44
PUNE,2024-06-02T15:00:00Z,29.3,946.2,50
PUNE,2024-06-02T16:00:00Z,28.3,946.8,55
PUNE,2024-06-02T17:00:00Z,27.6,947.2,60
PUNE,2024-06-02T18:00:00Z,26.7,947.1,66
PUNE,2024-06-02T19:00:00Z,26.2,946.6,70
PUNE,2024-06-02T20:00:00Z,25.6,946.0,73
PUNE,2024-06-02T21:00:00Z,25.1,945.5,76
PUNE,2024-06-02T22:00:00Z,24.6,945.1,79
PUNE,2024-06-02T23:00:00Z,24.3,945.2,80
PUNE,2024-06-03T00:00:00Z,24.2,945.8,80
PUNE,2024-06-03T01:00:00Z,25.8,947.0,79
PUNE,2024-06-03T02:00:00Z,26.5,947.5,76
PUNE,2024-06-03T03:00:00Z,27.9,948.2,67
PUNE,2024-06-03T04:00:00Z,30.0,948.1,56
PUNE,2024-06-03T05:00:00Z,33.2,948.4,41
PUNE,2024-06-03T06:00:00Z,35.3,947.9,34
PUNE,2024-06-03T07:00:00Z,36.8,947.0,31
PUNE,2024-06-03T08:00:00Z,37.4,946.0,31
PUNE,2024-06-03T09:00:00Z,32.4,945.6,48
PUNE,2024-06-03T10:00:00Z,34.1,944.8,43
PUNE,2024-06-03T11:00:00Z,33.1,944.6,49
PUNE,2024-06-03T12:00:00Z,32.4,944.8,52
PUNE,2024-06-03T13:00:00Z,31.1,944.8,57
PUNE,2024-06-03T14:00:00Z,29.7,945.4,62
PUNE,2024-06-03T15:00:00Z,28.5,946.3,66
PUNE,2024-06-03T16:00:00Z,27.8,946.9,71
PUNE,2024-06-03T17:00:00Z,27.1,947.8,76
PUNE,2024-06-03T18:00:00Z,26.6,947.2,81
PUNE,2024-06-03T19:00:00Z,26.1,946.9,85
PUNE,2024-06-03T20:00:00Z,25.8,946.4,86
PUNE,2024-06-03T21:00:00Z,25.4,946.1,88
PUNE,2024-06-03T22:00:00Z,25.1,945.9,89
PUNE,2024-06-03T23:00:00Z,24.9,945.9,89
PUNE,2024-06-04T00:00:00Z,24.6,946.1,90
PUNE,2024-06-04T01:00:00Z,24.4,946.8,94
PUNE,2024-06-04T02:00:00Z,24.1,947.6,93
PUNE,2024-06-04T03:00:00Z,24.4,947.5,93
PUNE,2024-06-04T04:00:00Z,25.1,948.5,87
PUNE,2024-06-04T05:00:00Z,26.3,948.9,83
PUNE,2024-06-04T06:00:00Z,28.6,948.4,74
PUNE,2024-06-04T07:00:00Z,30.2,947.3,65
PUNE,2024-06-04T08:00:00Z,31.4,946.6,60
PUNE,2024-06-04T09:00:00Z,29.3,946.2,66
PUNE,2024-06-04T10:00:00Z,28.9,945.7,65
PUNE,2024-06-04T11:00:00Z,28.7,945.3,67
PUNE,2024-06-04T12:00:00Z,29.0,945.4,65
PUNE,2024-06-04T13:00:00Z,26.2,946.5,84
PUNE,2024-06-04T14:00:00Z,25.3,946.9,86
PUNE,2024-06-04T15:00:00Z,25.5,946.9,85
PUNE,2024-06-04T16:00:00Z,25.2,947.2,87
PUNE,2024-06-04T17:00:00Z,25.1,947.7,87
PUNE,2024-06-04T18:00:00Z,24.9,947.6,88
PUNE,2024-06-04T19:00:00Z,24.7,947.1,88
PUNE,2024-06-04T20:00:00Z,24.5,946.4,89
PUNE,2024-06-04T21:00:00Z,24.4,946.0,90
PUNE,2024-06-04T22:00:00Z,24.4,945.7,90
PUNE,2024-06-04T23:00:00Z,24.4,945.9,89
PUNE,2024-06-05T00:00:00Z,24.5,946.3,88
PUNE,2024-06-05T01:00:00Z,25.2,946.7,90
PUNE,2024-06-05T02:00:00Z,26.5,947.6,82
PUNE,2024-06-05T03:00:00Z,28.3,948.3,73
PUNE,2024-06-05T04:00:00Z,30.0,948.8,65
PUNE,2024-06-05T05:00:00Z,31.5,948.8,58
PUNE,2024-06-05T06:00:00Z,33.2,948.2,49
PUNE,2024-06-05T07:00:00Z,25.4,947.8,81
PUNE,2024-06-05T08:00:00Z,27.3,947.4,76
PUNE,2024-06-05T09:00:00Z,28.3,946.7,68
PUNE,2024-06-05T10:00:00Z,29.8,945.6,63
PUNE,2024-06-05T11:00:00Z,29.5,945.5,65
PUNE,2024-06-05T12:00:00Z,28.7,945.5,68
PUNE,2024-06-05T13:00:00Z,26.0,946.1,89
PUNE,2024-06-05T14:00:00Z,26.0,946.5,86
PUNE,2024-06-05T15:00:00Z,25.7,947.2,87
PUNE,2024-06-05T16:00:00Z,25.3,947.3,87
PUNE,2024-06-05T17:00:00Z,25.0,948.0,88
PUNE,2024-06-05T18:00:00Z,24.8,947.9,88
PUNE,2024-06-05T19:00:00Z,24.7,947.2,89
PUNE,2024-06-05T20:00:00Z,24.4,946.6,90
PUNE,2024-06-05T21:00:00Z,24.1,946.4,92
PUNE,2024-06-05T22:00:00Z,23.9,946.4,93
PUNE,2024-06-05T23:00:00Z,23.8,946.8,94
PUNE,2024-06-06T00:00:00Z,23.6,947.1,94
PUNE,2024-06-06T01:00:00Z,25.6,947.0,90
PUNE,2024-06-06T02:00:00Z,26.4,947.9,85
PUNE,2024-06-06T03:00:00Z,27.5,949.1,77
PUNE,2024-06-06T04:00:00Z,28.5,949.3,70
PUNE,2024-06-06T05:00:00Z,30.1,949.3,63
PUNE,2024-06-06T06:00:00Z,31.8,949.0,55
PUNE,2024-06-06T07:00:00Z,33.2,948.6,49
PUNE,2024-06-06T08:00:00Z,33.6,948.0,47
PUNE,2024-06-06T09:00:00Z,30.9,946.8,58
PUNE,2024-06-06T10:00:00Z,30.2,946.3,59
PUNE,2024-06-06T11:00:00Z,29.2,946.4,63
PUNE,2024-06-06T12:00:00Z,28.3,946.0,69
PUNE,2024-06-06T13:00:00Z,25.7,945.9,92
PUNE,2024-06-06T14:00:00Z,25.4,946.5,93
PUNE,2024-06-06T15:00:00Z,25.0,947.2,94
PUNE,2024-06-06T16:00:00Z,24.9,947.8,94
PUNE,2024-06-06T17:00:00Z,24.9,947.6,94
PUNE,2024-06-06T18:00:00Z,24.9,947.7,93
PUNE,2024-06-06T19:00:00Z,24.6,947.1,94
PUNE,2024-06-06T20:00:00Z,24.5,946.7,94
PUNE,2024-06-06T21:00:00Z,24.0,946.5,94
PUNE,2024-06-06T22:00:00Z,23.9,945.8,94
PUNE,2024-06-06T23:00:00Z,23.8,945.5,94
PUNE,2024-06-07T00:00:00Z,23.6,945.6,95
PUNE,2024-06-07T01:00:00Z,23.3,945.2,95
PUNE,2024-06-07T02:00:00Z,24.6,946.6,87
PUNE,2024-06-07T03:00:00Z,25.8,947.8,84
PUNE,2024-06-07T04:00:00Z,27.3,947.8,75
PUNE,2024-06-07T05:00:00Z,28.8,947.6,67
PUNE,2024-06-07T06:00:00Z,30.8,946.8,56
PUNE,2024-06-07T07:00:00Z,32.1,946.1,50
PUNE,2024-06-07T08:00:00Z,32.8,945.3,47
PUNE,2024-06-07T09:00:00Z,33.2,944.1,45
PUNE,2024-06-07T10:00:00Z,33.9,943.4,44
PUNE,2024-06-07T11:00:00Z,29.7,943.3,63
PUNE,2024-06-07T12:00:00Z,29.0,943.0,65
PUNE,2024-06-07T13:00:00Z,25.5,943.8,85
PUNE,2024-06-07T14:00:00Z,23.8,944.2,91
PUNE,2024-06-07T15:00:00Z,23.7,944.8,91
PUNE,2024-06-07T16:00:00Z,23.6,945.6,91
PUNE,2024-06-07T17:00:00Z,23.7,946.1,90
PUNE,2024-06-07T18:00:00Z,23.7,946.2,92
PUNE,2024-06-07T19:00:00Z,23.6,945.9,92
PUNE,2024-06-07T20:00:00Z,23.5,945.2,94
PUNE,2024-06-07T21:00:00Z,23.5,944.4,94
PUNE,2024-06-07T22:00:00Z,23.6,944.1,94
PUNE,2024-06-07T23:00:00Z,23.7,944.0,94
PUNE,2024-06-08T00:00:00Z,23.7,944.2,93
PUNE,2024-06-08T01:00:00Z,24.2,944.3,93
PUNE,2024-06-08T02:00:00Z,25.2,945.6,85
PUNE,2024-06-08T03:00:00Z,26.0,945.8,77
PUNE,2024-06-08T04:00:00Z,27.9,946.1,62
PUNE,2024-06-08T05:00:00Z,29.7,946.1,54
PUNE,2024-06-08T06:00:00Z,31.2,945.7,50
PUNE,2024-06-08T07:00:00Z,32.3,945.2,49
PUNE,2024-06-08T08:00:00Z,32.2,944.1,50
PUNE,2024-06-08T09:00:00Z,32.3,943.2,51
PUNE,2024-06-08T10:00:00Z,27.8,942.5,67
PUNE,2024-06-08T11:00:00Z,27.2,942.9,72
PUNE,2024-06-08T12:00:00Z,25.8,942.2,84
PUNE,2024-06-08T13:00:00Z,24.3,942.4,93
PUNE,2024-06-08T14:00:00Z,24.3,943.5,93
PUNE,2024-06-08T15:00:00Z,24.1,943.9,93
PUNE,2024-06-08T16:00:00Z,24.0,944.5,94
PUNE,2024-06-08T17:00:00Z,23.6,944.4,94
PUNE,2024-06-08T18:00:00Z,23.6,944.5,93
PUNE,2024-06-08T19:00:00Z,23.6,943.8,94
PUNE,2024-06-08T20:00:00Z,23.6,943.2,95
PUNE,2024-06-08T21:00:00Z,23.8,942.8,94
PUNE,2024-06-08T22:00:00Z,23.7,942.6,93
PUNE,2024-06-08T23:00:00Z,23.8,942.6,92
PUNE,2024-06-09T00:00:00Z,23.5,942.7,93
PUNE,2024-06-09T01:00:00Z,23.1,943.2,95
PUNE,2024-06-09T02:00:00Z,23.2,944.2,94
PUNE,2024-06-09T03:00:00Z,23.9,944.6,89
PUNE,2024-06-09T04:00:00Z,24.8,945.2,87
PUNE,2024-06-09T05:00:00Z,25.1,945.2,86
PUNE,2024-06-09T06:00:00Z,26.7,945.4,76
PUNE,2024-06-09T07:00:00Z,26.4,944.9,76
PUNE,2024-06-09T08:00:00Z,26.3,944.3,76
PUNE,2024-06-09T09:00:00Z,27.0,943.0,74
PUNE,2024-06-09T10:00:00Z,26.8,942.7,74
PUNE,2024-06-09T11:00:00Z,26.8,942.6,75
PUNE,2024-06-09T12:00:00Z,26.8,942.8,74
PUNE,2024-06-09T13:00:00Z,26.2,943.3,76
PUNE,2024-06-09T14:00:00Z,25.2,943.9,82
PUNE,2024-06-09T15:00:00Z,24.9,944.4,84
PUNE,2024-06-09T16:00:00Z,24.5,945.1,86
PUNE,2024-06-09T17:00:00Z,24.2,945.5,85
PUNE,2024-06-09T18:00:00Z,24.0,945.3,83
PUNE,2024-06-09T19:00:00Z,23.8,944.9,84
PUNE,2024-06-09T20:00:00Z,23.4,944.8,89
PUNE,2024-06-09T21:00:00Z,23.2,944.1,94
PUNE,2024-06-09T22:00:00Z,23.0,943.6,95
PUNE,2024-06-09T23:00:00Z,23.0,943.3,95
PUNE,2024-06-10T00:00:00Z,23.1,943.7,95
PUNE,2024-06-10T01:00:00Z,22.1,944.6,94
PUNE,2024-06-10T02:00:00Z,22.8,945.1,94
PUNE,2024-06-10T03:00:00Z,24.3,945.3,85
PUNE,2024-06-10T04:00:00Z,24.9,945.5,81
PUNE,2024-06-10T05:00:00Z,26.2,945.7,76
PUNE,2024-06-10T06:00:00Z,26.4,945.8,74
PUNE,2024-06-10T07:00:00Z,26.4,945.8,74
PUNE,2024-06-10T08:00:00Z,26.6,945.1,75
PUNE,2024-06-10T09:00:00Z,27.7,944.6,71
PUNE,2024-06-10T10:00:00Z,27.5,944.0,71
PUNE,2024-06-10T11:00:00Z,26.7,943.7,74
PUNE,2024-06-10T12:00:00Z,26.5,943.8,75
PUNE,2024-06-10T13:00:00Z,23.8,944.8,91
PUNE,2024-06-10T14:00:00Z,23.9,945.4,93
PUNE,2024-06-10T15:00:00Z,23.7,945.8,92
PUNE,2024-06-10T16:00:00Z,23.5,946.4,91
PUNE,2024-06-10T17:00:00Z,23.4,946.8,91
PUNE,2024-06-10T18:00:00Z,23.4,946.6,91
PUNE,2024-06-10T19:00:00Z,23.2,946.1,91
PUNE,2024-06-10T20:00:00Z,23.1,945.4,90
PUNE,2024-06-10T21:00:00Z,22.8,944.6,91
PUNE,2024-06-10T22:00:00Z,22.7,944.3,92
PUNE,2024-06-10T23:00:00Z,22.8,944.5,93
PUNE,2024-06-11T00:00:00Z,23.1,944.6,93
PUNE,2024-06-11T01:00:00Z,23.1,945.5,94
PUNE,2024-06-11T02:00:00Z,23.4,946.3,92
PUNE,2024-06-11T03:00:00Z,24.1,946.7,88
PUNE,2024-06-11T04:00:00Z,25.6,947.0,81
PUNE,2024-06-11T05:00:00Z,26.5,947.1,76
PUNE,2024-06-11T06:00:00Z,26.7,946.9,75
PUNE,2024-06-11T07:00:00Z,27.5,946.6,70
PUNE,2024-06-11T08:00:00Z,27.9,945.4,68
PUNE,2024-06-11T09:00:00Z,27.3,945.1,70
PUNE,2024-06-11T10:00:00Z,27.4,944.6,73
PUNE,2024-06-11T11:00:00Z,27.4,944.2,73
PUNE,2024-06-11T12:00:00Z,24.2,944.6,88
PUNE,2024-06-11T13:00:00Z,24.3,945.0,91
PUNE,2024-06-11T14:00:00Z,23.9,945.2,90
PUNE,2024-06-11T15:00:00Z,23.3,945.5,93
PUNE,2024-06-11T16:00:00Z,23.3,946.3,94
PUNE,2024-06-11T17:00:00Z,23.4,946.6,94
PUNE,2024-06-11T18:00:00Z,23.2,946.7,94
PUNE,2024-06-11T19:00:00Z,23.2,946.6,93
PUNE,2024-06-11T20:00:00Z,23.2,946.1,94
PUNE,2024-06-11T21:00:00Z,23.0,945.5,95
PUNE,2024-06-11T22:00:00Z,22.9,945.2,95
PUNE,2024-06-11T23:00:00Z,23.0,945.4,95
PUNE,2024-06-12T00:00:00Z,23.0,945.8,95
PUNE,2024-06-12T01:00:00Z,23.7,946.4,93
PUNE,2024-06-12T02:00:00Z,24.6,947.0,88
PUNE,2024-06-12T03:00:00Z,25.9,947.9,80
PUNE,2024-06-12T04:00:00Z,27.1,948.3,74
PUNE,2024-06-12T05:00:00Z,27.6,948.3,72
PUNE,2024-06-12T06:00:00Z,27.0,948.2,79
PUNE,2024-06-12T07:00:00Z,26.0,947.3,84
PUNE,2024-06-12T08:00:00Z,28.0,946.9,73
PUNE,2024-06-12T09:00:00Z,28.8,946.1,67
PUNE,2024-06-12T10:00:00Z,26.6,945.8,77
PUNE,2024-06-12T11:00:00Z,26.4,945.3,77
PUNE,2024-06-12T12:00:00Z,25.9,945.0,80
PUNE,2024-06-12T13:00:00Z,26.4,945.5,75
PUNE,2024-06-12T14:00:00Z,25.0,946.0,81
PUNE,2024-06-12T15:00:00Z,24.3,946.8,85
PUNE,2024-06-12T16:00:00Z,24.1,947.4,88
PUNE,2024-06-12T17:00:00Z,24.1,947.6,88
PUNE,2024-06-12T18:00:00Z,23.9,947.3,90
PUNE,2024-06-12T19:00:00Z,24.0,947.1,89
PUNE,2024-06-12T20:00:00Z,23.6,946.4,90
PUNE,2024-06-12T21:00:00Z,23.5,945.8,91
PUNE,2024-06-12T22:00:00Z,23.2,945.6,93
PUNE,2024-06-12T23:00:00Z,23.3,945.8,92
PUNE,2024-06-13T00:00:00Z,23.5,946.2,90
PUNE,2024-06-13T01:00:00Z,23.6,946.0,92
PUNE,2024-06-13T02:00:00Z,24.9,946.5,85
PUNE,2024-06-13T03:00:00Z,26.6,947.2,75
PUNE,2024-06-13T04:00:00Z,26.8,947.8,75
PUNE,2024-06-13T05:00:00Z,27.8,948.0,72
PUNE,2024-06-13T06:00:00Z,26.8,948.3,78
